id_visita,data,cliente_id,vendedor_id,tipo_visita,objetivo,status
6863,2025-04-16,5432,1013,Online,Pós-venda,Pendente
6864,2025-02-18,5267,1038,Telefone,Prospecção,Pendente
6865,2025-05-08,5221,2039,Telefone,Pós-venda,Realizada
6866,2025-06-24,5435,1037,Online,Pós-venda,Realizada
6867,2025-04-22,5467,2040,Telefone,Negociação,Pendente
6868,2025-01-17,5480,2001,Presencial,Prospecção,Pendente
6869,2025-02-25,5073,1014,Telefone,Negociação,Pendente
6870,2025-04-19,5155,2018,Online,Negociação,Pendente
6871,2025-04-07,5015,2005,Telefone,Negociação,Realizada
6872,2025-02-03,5369,2017,Online,Prospecção,Realizada
6873,2025-01-15,5475,1054,Presencial,Pós-venda,Realizada
6874,2025-02-16,5370,1057,Online,Negociação,Realizada
6875,2025-02-21,5184,2029,Presencial,Negociação,Realizada
6876,2025-03-10,5296,2015,Telefone,Negociação,Realizada
6877,2025-05-30,5095,1033,Telefone,Prospecção,Pendente
6878,2025-05-15,5279,2030,Presencial,Pós-venda,Pendente
6879,2025-05-07,5185,1004,Online,Negociação,Realizada
6880,2025-06-06,5045,2005,Online,Pós-venda,Pendente
6881,2025-05-15,5197,1055,Presencial,Pós-venda,Realizada
6882,2025-01-10,5193,1027,Presencial,Pós-venda,Realizada
6883,2025-03-17,5197,1046,Online,Pós-venda,Realizada
6884,2025-06-03,5135,1014,Presencial,Pós-venda,Realizada
6885,2025-01-30,5449,1001,Telefone,Pós-venda,Pendente
6886,2025-03-28,5056,1004,Online,Negociação,Pendente
6887,2025-06-24,5413,1017,Presencial,Negociação,Realizada
6888,2025-02-01,5285,1053,Telefone,Negociação,Pendente
6889,2025-02-08,5301,1002,Presencial,Pós-venda,Pendente
6890,2025-05-23,5052,1002,Presencial,Prospecção,Realizada
6891,2025-05-16,5406,1057,Online,Prospecção,Pendente
6892,2025-01-24,5290,2027,Presencial,Pós-venda,Pendente
6893,2025-01-15,5367,2020,Online,Prospecção,Pendente
6894,2025-05-31,5475,1021,Telefone,Negociação,Realizada
6895,2025-02-24,5092,2016,Telefone,Pós-venda,Realizada
6896,2025-05-03,5490,1013,Telefone,Negociação,Pendente
6897,2025-01-10,5279,1022,Telefone,Negociação,Realizada
6898,2025-05-29,5186,1055,Online,Prospecção,Pendente
6899,2025-01-22,5279,1038,Telefone,Prospecção,Realizada
6900,2025-03-07,5154,1045,Presencial,Pós-venda,Realizada
6901,2025-04-01,5145,1053,Presencial,Negociação,Realizada
6902,2025-02-17,5097,1043,Online,Prospecção,Pendente
6903,2025-06-03,5338,2003,Online,Negociação,Pendente
6904,2025-05-14,5173,1041,Telefone,Prospecção,Pendente
6905,2025-06-25,5056,2020,Presencial,Prospecção,Realizada
6906,2025-05-01,5080,2018,Online,Negociação,Realizada
6907,2025-05-08,5291,1026,Online,Pós-venda,Realizada
6908,2025-05-21,5411,1015,Online,Prospecção,Realizada
6909,2025-05-20,5158,1051,Online,Prospecção,Realizada
6910,2025-03-17,5158,1039,Online,Pós-venda,Pendente
6911,2025-03-30,5303,1058,Presencial,Negociação,Pendente
6912,2025-01-06,5347,1044,Online,Prospecção,Realizada
6913,2025-01-01,5123,1039,Telefone,Negociação,Pendente
6914,2025-02-28,5100,1057,Telefone,Prospecção,Realizada
6915,2025-05-10,5423,2005,Telefone,Pós-venda,Pendente
6916,2025-04-10,5037,1015,Telefone,Prospecção,Realizada
6917,2025-05-22,5207,1040,Presencial,Prospecção,Realizada
6918,2025-04-25,5399,1005,Presencial,Prospecção,Pendente
6919,2025-01-15,5081,2017,Online,Negociação,Realizada
6920,2025-04-22,5040,2039,Telefone,Prospecção,Realizada
6921,2025-03-03,5302,1050,Online,Negociação,Pendente
6922,2025-01-30,5112,2017,Online,Pós-venda,Pendente
6923,2025-03-26,5322,2005,Presencial,Prospecção,Realizada
6924,2025-03-31,5130,1001,Telefone,Prospecção,Realizada
6925,2025-02-02,5060,2039,Presencial,Negociação,Pendente
6926,2025-05-27,5435,1024,Telefone,Pós-venda,Pendente
6927,2025-02-18,5029,2009,Telefone,Pós-venda,Pendente
6928,2025-01-22,5080,2035,Presencial,Negociação,Pendente
6929,2025-02-07,5316,1044,Presencial,Negociação,Pendente
6930,2025-03-16,5322,1014,Presencial,Negociação,Realizada
6931,2025-01-15,5384,2018,Presencial,Pós-venda,Pendente
6932,2025-02-18,5492,1054,Online,Pós-venda,Pendente
6933,2025-03-30,5167,1014,Presencial,Prospecção,Pendente
6934,2025-05-04,5228,2020,Presencial,Negociação,Realizada
6935,2025-04-18,5015,2038,Online,Prospecção,Pendente
6936,2025-03-21,5042,2038,Telefone,Pós-venda,Realizada
6937,2025-02-13,5256,2032,Presencial,Negociação,Realizada
6938,2025-05-07,5376,1051,Telefone,Negociação,Realizada
6939,2025-03-15,5405,2004,Telefone,Prospecção,Realizada
6940,2025-05-06,5105,2032,Presencial,Pós-venda,Realizada
6941,2025-05-23,5257,1007,Presencial,Negociação,Realizada
6942,2025-04-15,5114,2021,Presencial,Negociação,Realizada
6943,2025-03-27,5491,1054,Online,Negociação,Realizada
6944,2025-03-25,5031,1051,Presencial,Pós-venda,Realizada
6945,2025-03-10,5273,1020,Presencial,Negociação,Pendente
6946,2025-03-03,5071,2002,Telefone,Negociação,Pendente
6947,2025-03-08,5403,1044,Telefone,Prospecção,Pendente
6948,2025-02-14,5217,1049,Telefone,Pós-venda,Realizada
6949,2025-01-21,5354,1036,Online,Prospecção,Pendente
6950,2025-03-08,5187,2015,Presencial,Negociação,Pendente
6951,2025-04-14,5394,1059,Online,Prospecção,Pendente
6952,2025-05-24,5085,1008,Presencial,Pós-venda,Realizada
6953,2025-04-04,5475,1023,Telefone,Prospecção,Pendente
6954,2025-02-27,5489,2032,Presencial,Pós-venda,Pendente
6955,2025-01-19,5467,1008,Presencial,Prospecção,Realizada
6956,2025-04-12,5022,2005,Online,Negociação,Realizada
6957,2025-05-30,5213,1002,Presencial,Pós-venda,Realizada
6958,2025-05-15,5255,2031,Online,Prospecção,Realizada
6959,2025-04-14,5012,1059,Online,Negociação,Realizada
6960,2025-05-11,5371,2005,Telefone,Pós-venda,Pendente
6961,2025-05-20,5101,1043,Telefone,Prospecção,Pendente
6962,2025-03-16,5197,2020,Presencial,Prospecção,Pendente
6963,2025-06-24,5191,1029,Telefone,Negociação,Realizada
6964,2025-03-13,5309,1043,Telefone,Pós-venda,Realizada
6965,2025-02-02,5469,1007,Telefone,Prospecção,Realizada
6966,2025-06-21,5388,1029,Online,Negociação,Pendente
6967,2025-05-08,5364,1015,Telefone,Prospecção,Pendente
6968,2025-03-13,5111,2020,Telefone,Pós-venda,Realizada
6969,2025-04-15,5324,2030,Online,Negociação,Realizada
6970,2025-06-01,5033,1008,Online,Pós-venda,Pendente
6971,2025-03-02,5012,2007,Telefone,Prospecção,Pendente
6972,2025-02-25,5261,1033,Online,Pós-venda,Pendente
6973,2025-06-18,5220,1012,Presencial,Prospecção,Pendente
6974,2025-06-15,5094,1016,Presencial,Negociação,Pendente
6975,2025-02-24,5057,1060,Presencial,Negociação,Pendente
6976,2025-02-20,5384,1041,Telefone,Negociação,Realizada
6977,2025-02-20,5342,1038,Telefone,Prospecção,Realizada
6978,2025-05-20,5007,1023,Telefone,Prospecção,Pendente
6979,2025-01-08,5021,2038,Presencial,Prospecção,Pendente
6980,2025-04-30,5392,2020,Presencial,Negociação,Realizada
6981,2025-02-04,5054,1054,Presencial,Negociação,Realizada
6982,2025-06-20,5016,1045,Online,Negociação,Realizada
6983,2025-01-12,5233,2021,Online,Pós-venda,Pendente
6984,2025-02-14,5021,2018,Online,Prospecção,Pendente
6985,2025-04-26,5228,1028,Online,Prospecção,Pendente
6986,2025-03-20,5485,2038,Telefone,Pós-venda,Realizada
6987,2025-05-15,5321,2002,Online,Pós-venda,Pendente
6988,2025-01-19,5210,1060,Presencial,Prospecção,Pendente
6989,2025-03-16,5403,2029,Presencial,Prospecção,Pendente
6990,2025-03-05,5129,2005,Telefone,Prospecção,Pendente
6991,2025-02-10,5469,2009,Presencial,Negociação,Pendente
6992,2025-04-19,5388,1020,Telefone,Negociação,Realizada
6993,2025-06-20,5108,1057,Telefone,Prospecção,Pendente
6994,2025-05-30,5320,1040,Online,Prospecção,Realizada
6995,2025-01-23,5436,2024,Telefone,Pós-venda,Pendente
6996,2025-02-18,5082,2008,Presencial,Pós-venda,Pendente
6997,2025-03-28,5217,1047,Presencial,Prospecção,Realizada
6998,2025-02-17,5016,1038,Presencial,Negociação,Realizada
6999,2025-06-17,5026,1006,Telefone,Pós-venda,Pendente
7000,2025-06-28,5481,1027,Online,Negociação,Pendente
7001,2025-02-19,5274,1047,Presencial,Pós-venda,Pendente
7002,2025-03-22,5423,2015,Online,Negociação,Realizada
7003,2025-06-18,5361,1048,Online,Pós-venda,Realizada
7004,2025-06-25,5442,1034,Telefone,Pós-venda,Realizada
7005,2025-01-18,5122,2039,Telefone,Prospecção,Pendente
7006,2025-06-13,5182,2032,Telefone,Prospecção,Pendente
7007,2025-03-03,5087,1030,Online,Negociação,Realizada
7008,2025-05-04,5175,2012,Telefone,Prospecção,Realizada
7009,2025-05-18,5257,2016,Online,Prospecção,Realizada
7010,2025-05-15,5303,2003,Presencial,Prospecção,Realizada
7011,2025-05-12,5372,1038,Online,Pós-venda,Pendente
7012,2025-02-14,5158,2024,Telefone,Pós-venda,Pendente
7013,2025-05-30,5111,1012,Presencial,Negociação,Pendente
7014,2025-04-14,5105,1017,Telefone,Negociação,Pendente
7015,2025-05-23,5116,2012,Presencial,Negociação,Realizada
7016,2025-06-19,5314,1021,Telefone,Prospecção,Realizada
7017,2025-05-31,5268,2001,Online,Prospecção,Realizada
7018,2025-02-22,5478,1022,Telefone,Negociação,Pendente
7019,2025-05-28,5475,1028,Telefone,Prospecção,Pendente
7020,2025-06-10,5308,1004,Online,Pós-venda,Realizada
7021,2025-06-07,5040,2036,Online,Prospecção,Realizada
7022,2025-03-28,5185,2021,Telefone,Negociação,Pendente
7023,2025-02-26,5089,1005,Presencial,Pós-venda,Pendente
7024,2025-06-15,5343,2030,Telefone,Prospecção,Pendente
7025,2025-06-11,5137,2008,Online,Prospecção,Pendente
7026,2025-06-10,5228,1016,Online,Pós-venda,Realizada
7027,2025-04-15,5215,1048,Online,Pós-venda,Pendente
7028,2025-05-21,5167,1029,Presencial,Pós-venda,Pendente
7029,2025-02-19,5227,2032,Telefone,Negociação,Realizada
7030,2025-03-05,5082,1019,Online,Pós-venda,Pendente
7031,2025-05-04,5263,2032,Online,Pós-venda,Realizada
7032,2025-06-18,5333,1012,Telefone,Negociação,Realizada
7033,2025-04-24,5070,1048,Telefone,Negociação,Pendente
7034,2025-05-26,5108,1042,Telefone,Negociação,Realizada
7035,2025-02-07,5017,1032,Presencial,Negociação,Pendente
7036,2025-06-17,5209,1013,Presencial,Negociação,Pendente
7037,2025-04-13,5137,2024,Online,Negociação,Pendente
7038,2025-05-10,5029,1056,Presencial,Pós-venda,Realizada
7039,2025-04-30,5050,1050,Telefone,Pós-venda,Pendente
7040,2025-01-08,5397,1043,Online,Prospecção,Pendente
7041,2025-01-28,5179,2028,Online,Prospecção,Pendente
7042,2025-05-31,5460,1054,Telefone,Prospecção,Realizada
7043,2025-04-12,5238,1035,Telefone,Pós-venda,Realizada
7044,2025-02-06,5498,2022,Presencial,Negociação,Realizada
7045,2025-01-10,5156,1028,Telefone,Pós-venda,Pendente
7046,2025-03-25,5310,1005,Presencial,Negociação,Realizada
7047,2025-05-20,5010,1024,Online,Pós-venda,Pendente
7048,2025-05-04,5334,1052,Presencial,Prospecção,Realizada
7049,2025-02-18,5081,1005,Online,Negociação,Pendente
7050,2025-04-18,5473,1022,Online,Prospecção,Pendente
7051,2025-06-22,5354,1039,Online,Pós-venda,Realizada
7052,2025-06-25,5233,2010,Presencial,Negociação,Pendente
7053,2025-01-23,5051,1031,Online,Prospecção,Pendente
7054,2025-04-04,5471,1056,Telefone,Prospecção,Realizada
7055,2025-06-24,5382,2021,Telefone,Prospecção,Pendente
7056,2025-06-17,5458,2009,Online,Pós-venda,Realizada
7057,2025-04-02,5250,1044,Telefone,Prospecção,Realizada
7058,2025-03-25,5130,2009,Presencial,Pós-venda,Pendente
7059,2025-01-05,5075,1010,Presencial,Prospecção,Realizada
7060,2025-06-02,5258,2012,Presencial,Prospecção,Realizada
7061,2025-01-20,5427,1044,Presencial,Negociação,Realizada
7062,2025-05-23,5473,2017,Presencial,Pós-venda,Realizada
7063,2025-05-20,5367,2033,Presencial,Negociação,Realizada
7064,2025-04-16,5313,1015,Online,Prospecção,Pendente
7065,2025-04-01,5382,2006,Telefone,Pós-venda,Pendente
7066,2025-02-22,5426,2019,Online,Pós-venda,Pendente
7067,2025-02-22,5406,1027,Online,Negociação,Realizada
7068,2025-04-07,5286,1018,Telefone,Negociação,Pendente
7069,2025-03-16,5495,2016,Presencial,Negociação,Pendente
7070,2025-02-28,5320,1003,Online,Pós-venda,Realizada
7071,2025-06-17,5401,1052,Online,Negociação,Realizada
7072,2025-06-12,5099,1027,Online,Prospecção,Realizada
7073,2025-01-29,5211,1041,Telefone,Prospecção,Realizada
7074,2025-04-30,5208,2023,Telefone,Negociação,Pendente
7075,2025-02-23,5088,1021,Telefone,Negociação,Realizada
7076,2025-06-01,5275,2032,Online,Pós-venda,Pendente
7077,2025-03-11,5111,2033,Presencial,Pós-venda,Pendente
7078,2025-06-02,5347,1002,Online,Pós-venda,Realizada
7079,2025-01-02,5433,1050,Online,Pós-venda,Realizada
7080,2025-04-28,5120,2001,Telefone,Negociação,Realizada
7081,2025-04-10,5180,2004,Telefone,Prospecção,Realizada
7082,2025-02-01,5401,1052,Telefone,Pós-venda,Pendente
7083,2025-05-21,5364,2037,Telefone,Prospecção,Realizada
7084,2025-04-05,5114,2012,Telefone,Prospecção,Pendente
7085,2025-03-31,5450,2036,Presencial,Negociação,Realizada
7086,2025-01-25,5104,1038,Online,Pós-venda,Pendente
7087,2025-05-16,5056,1018,Online,Negociação,Pendente
7088,2025-03-25,5323,1059,Telefone,Prospecção,Realizada
7089,2025-02-22,5249,2027,Online,Negociação,Realizada
7090,2025-05-18,5174,1052,Presencial,Prospecção,Pendente
7091,2025-03-28,5498,2024,Telefone,Pós-venda,Realizada
7092,2025-04-28,5093,1057,Telefone,Pós-venda,Realizada
7093,2025-04-21,5081,1035,Online,Prospecção,Pendente
7094,2025-06-04,5315,2015,Telefone,Prospecção,Pendente
7095,2025-06-01,5164,1023,Telefone,Negociação,Realizada
7096,2025-05-07,5265,1050,Online,Negociação,Realizada
7097,2025-03-23,5352,2009,Online,Prospecção,Realizada
7098,2025-03-22,5452,1018,Presencial,Pós-venda,Realizada
7099,2025-01-18,5266,1046,Telefone,Prospecção,Realizada
7100,2025-03-25,5165,1031,Telefone,Negociação,Pendente
7101,2025-06-08,5117,1043,Online,Prospecção,Pendente
7102,2025-06-22,5318,2037,Online,Prospecção,Pendente
7103,2025-04-04,5225,1035,Telefone,Pós-venda,Pendente
7104,2025-01-24,5376,2030,Telefone,Pós-venda,Realizada
7105,2025-06-06,5020,1037,Telefone,Negociação,Pendente
7106,2025-03-15,5454,2011,Presencial,Prospecção,Realizada
7107,2025-01-31,5237,1012,Telefone,Pós-venda,Realizada
7108,2025-03-29,5359,1041,Online,Negociação,Pendente
7109,2025-01-09,5417,1041,Presencial,Negociação,Realizada
7110,2025-05-01,5230,1010,Telefone,Pós-venda,Pendente
7111,2025-03-28,5439,2033,Presencial,Prospecção,Pendente
7112,2025-05-20,5017,2014,Online,Pós-venda,Pendente
7113,2025-06-12,5270,1049,Presencial,Pós-venda,Realizada
7114,2025-01-13,5242,1018,Online,Pós-venda,Pendente
7115,2025-05-10,5477,1042,Telefone,Negociação,Pendente
7116,2025-02-05,5323,1032,Online,Negociação,Realizada
7117,2025-01-29,5123,1040,Online,Prospecção,Realizada
7118,2025-02-13,5428,1014,Online,Negociação,Realizada
7119,2025-05-03,5273,1010,Telefone,Prospecção,Realizada
7120,2025-01-04,5280,2025,Telefone,Pós-venda,Realizada
7121,2025-06-27,5285,2013,Telefone,Negociação,Realizada
7122,2025-06-13,5112,2008,Presencial,Negociação,Pendente
7123,2025-06-18,5033,1011,Telefone,Negociação,Realizada
7124,2025-06-12,5412,1030,Presencial,Pós-venda,Pendente
7125,2025-06-08,5156,1018,Online,Prospecção,Realizada
7126,2025-05-07,5446,2022,Online,Pós-venda,Pendente
7127,2025-03-24,5247,2036,Online,Negociação,Realizada
7128,2025-06-25,5031,2035,Presencial,Prospecção,Pendente
7129,2025-02-02,5440,1003,Telefone,Negociação,Pendente
7130,2025-05-07,5214,1055,Telefone,Pós-venda,Realizada
7131,2025-03-20,5479,1053,Presencial,Prospecção,Realizada
7132,2025-01-09,5269,2027,Online,Prospecção,Pendente
7133,2025-01-22,5292,1030,Telefone,Negociação,Pendente
7134,2025-06-11,5316,2015,Telefone,Pós-venda,Pendente
7135,2025-05-14,5206,2004,Online,Prospecção,Pendente
7136,2025-06-27,5271,1051,Presencial,Negociação,Realizada
7137,2025-04-02,5225,2006,Telefone,Prospecção,Realizada
7138,2025-06-20,5464,1003,Online,Prospecção,Pendente
7139,2025-05-14,5459,2023,Online,Negociação,Realizada
7140,2025-06-28,5213,1029,Presencial,Pós-venda,Pendente
7141,2025-02-10,5179,1042,Online,Negociação,Realizada
7142,2025-06-12,5202,1055,Telefone,Pós-venda,Realizada
7143,2025-01-23,5339,1059,Online,Negociação,Pendente
7144,2025-02-22,5041,1051,Telefone,Negociação,Realizada
7145,2025-05-22,5343,2030,Presencial,Prospecção,Pendente
7146,2025-05-28,5104,1037,Presencial,Pós-venda,Realizada
7147,2025-04-28,5137,2036,Telefone,Prospecção,Pendente
7148,2025-01-01,5199,1025,Online,Pós-venda,Pendente
7149,2025-01-28,5444,1002,Online,Negociação,Pendente
7150,2025-04-14,5063,2034,Presencial,Negociação,Pendente
7151,2025-02-02,5327,1046,Presencial,Negociação,Pendente
7152,2025-04-26,5284,1013,Presencial,Negociação,Pendente
7153,2025-01-30,5048,1032,Telefone,Negociação,Pendente
7154,2025-06-11,5339,1001,Telefone,Prospecção,Pendente
7155,2025-05-13,5156,1044,Online,Pós-venda,Realizada
7156,2025-04-14,5163,1022,Presencial,Pós-venda,Pendente
7157,2025-01-12,5465,1011,Telefone,Pós-venda,Pendente
7158,2025-06-17,5311,1057,Presencial,Negociação,Pendente
7159,2025-02-21,5417,1009,Presencial,Prospecção,Pendente
7160,2025-06-10,5124,2013,Online,Pós-venda,Realizada
7161,2025-05-23,5268,1012,Presencial,Negociação,Realizada
7162,2025-02-26,5030,1060,Telefone,Prospecção,Pendente
7163,2025-05-31,5366,1017,Telefone,Pós-venda,Pendente
7164,2025-06-20,5421,2010,Telefone,Prospecção,Realizada
7165,2025-05-26,5348,1042,Telefone,Prospecção,Pendente
7166,2025-03-15,5304,2007,Presencial,Negociação,Pendente
7167,2025-06-16,5415,1007,Online,Prospecção,Realizada
7168,2025-02-15,5256,1044,Presencial,Prospecção,Pendente
7169,2025-04-25,5481,2007,Presencial,Negociação,Pendente
7170,2025-06-28,5288,1031,Presencial,Prospecção,Pendente
7171,2025-03-16,5144,2030,Online,Negociação,Realizada
7172,2025-01-03,5135,2035,Telefone,Prospecção,Realizada
7173,2025-04-18,5202,1040,Telefone,Negociação,Pendente
7174,2025-06-29,5022,2004,Presencial,Prospecção,Realizada
7175,2025-04-04,5269,1046,Online,Negociação,Pendente
7176,2025-01-11,5352,1017,Telefone,Negociação,Pendente
7177,2025-06-18,5391,1060,Online,Negociação,Realizada
7178,2025-01-27,5128,2028,Online,Negociação,Realizada
7179,2025-02-07,5018,1037,Online,Pós-venda,Pendente
7180,2025-02-16,5048,2040,Presencial,Negociação,Realizada
7181,2025-04-14,5143,1026,Online,Negociação,Realizada
7182,2025-03-07,5020,2038,Presencial,Pós-venda,Realizada
7183,2025-03-20,5203,1034,Presencial,Pós-venda,Pendente
7184,2025-02-26,5199,1013,Telefone,Negociação,Pendente
7185,2025-02-08,5484,2037,Online,Negociação,Pendente
7186,2025-02-22,5416,1037,Online,Negociação,Pendente
7187,2025-05-11,5295,1013,Presencial,Prospecção,Realizada
7188,2025-06-13,5043,1017,Presencial,Negociação,Pendente
7189,2025-05-28,5115,2023,Online,Pós-venda,Realizada
7190,2025-03-23,5490,1028,Online,Prospecção,Pendente
7191,2025-03-05,5109,1033,Telefone,Negociação,Pendente
7192,2025-06-30,5061,2027,Telefone,Prospecção,Realizada
7193,2025-05-05,5168,2027,Online,Pós-venda,Pendente
7194,2025-06-02,5003,1021,Presencial,Prospecção,Realizada
7195,2025-01-28,5353,2037,Presencial,Pós-venda,Realizada
7196,2025-03-10,5086,2016,Presencial,Negociação,Realizada
7197,2025-02-14,5200,2029,Telefone,Negociação,Realizada
7198,2025-01-14,5137,2038,Presencial,Pós-venda,Realizada
7199,2025-02-12,5078,1002,Presencial,Negociação,Realizada
7200,2025-03-13,5196,1008,Telefone,Pós-venda,Pendente
7201,2025-06-30,5151,1026,Presencial,Pós-venda,Realizada
7202,2025-04-15,5451,1045,Telefone,Pós-venda,Pendente
7203,2025-04-08,5471,1027,Telefone,Pós-venda,Pendente
7204,2025-02-07,5437,1030,Presencial,Pós-venda,Pendente
7205,2025-01-01,5498,2021,Online,Negociação,Realizada
7206,2025-06-25,5283,1026,Telefone,Negociação,Realizada
7207,2025-01-04,5218,2036,Online,Negociação,Pendente
7208,2025-05-14,5122,2007,Presencial,Prospecção,Pendente
7209,2025-06-10,5413,1059,Presencial,Negociação,Pendente
7210,2025-04-10,5413,2033,Presencial,Pós-venda,Realizada
7211,2025-05-06,5389,1034,Online,Pós-venda,Realizada
7212,2025-03-06,5240,2022,Online,Prospecção,Realizada
7213,2025-02-16,5182,2029,Online,Pós-venda,Pendente
7214,2025-03-20,5197,1018,Presencial,Negociação,Realizada
7215,2025-01-30,5305,1055,Telefone,Pós-venda,Realizada
7216,2025-06-04,5043,2019,Telefone,Negociação,Pendente
7217,2025-04-08,5346,1052,Telefone,Pós-venda,Realizada
7218,2025-05-03,5145,1029,Presencial,Pós-venda,Realizada
7219,2025-04-08,5106,1028,Presencial,Pós-venda,Pendente
7220,2025-01-24,5454,2020,Presencial,Pós-venda,Pendente
7221,2025-04-25,5228,1023,Online,Prospecção,Realizada
7222,2025-03-17,5178,2001,Telefone,Negociação,Pendente
7223,2025-06-20,5029,1020,Telefone,Negociação,Pendente
7224,2025-04-28,5197,1058,Presencial,Pós-venda,Pendente
7225,2025-06-23,5086,1008,Telefone,Negociação,Pendente
7226,2025-06-04,5168,2011,Online,Negociação,Realizada
7227,2025-04-02,5013,2011,Telefone,Pós-venda,Realizada
7228,2025-01-05,5025,1008,Telefone,Negociação,Pendente
7229,2025-02-07,5145,2027,Presencial,Pós-venda,Pendente
7230,2025-06-29,5016,1048,Online,Negociação,Realizada
7231,2025-06-27,5043,2020,Telefone,Negociação,Realizada
7232,2025-01-26,5022,2025,Telefone,Prospecção,Realizada
7233,2025-01-02,5440,1055,Telefone,Negociação,Realizada
7234,2025-03-12,5045,1034,Telefone,Prospecção,Realizada
7235,2025-05-31,5305,1015,Presencial,Pós-venda,Realizada
7236,2025-06-04,5158,1048,Telefone,Pós-venda,Pendente
7237,2025-01-29,5387,2024,Online,Pós-venda,Realizada
7238,2025-06-13,5138,1013,Telefone,Negociação,Pendente
7239,2025-03-12,5183,2005,Telefone,Prospecção,Pendente
7240,2025-05-26,5341,2003,Telefone,Pós-venda,Realizada
7241,2025-03-15,5061,2029,Online,Pós-venda,Pendente
7242,2025-01-09,5249,1051,Telefone,Prospecção,Realizada
7243,2025-06-11,5487,1017,Online,Pós-venda,Realizada
7244,2025-06-13,5282,1060,Presencial,Negociação,Realizada
7245,2025-05-12,5078,1028,Telefone,Prospecção,Pendente
7246,2025-04-25,5375,2012,Telefone,Prospecção,Pendente
7247,2025-05-13,5436,1057,Online,Prospecção,Realizada
7248,2025-02-04,5188,2037,Presencial,Pós-venda,Pendente
7249,2025-04-21,5444,1059,Presencial,Negociação,Pendente
7250,2025-01-19,5099,1029,Presencial,Prospecção,Pendente
7251,2025-05-09,5245,1023,Online,Prospecção,Pendente
7252,2025-04-06,5170,2010,Online,Pós-venda,Realizada
7253,2025-06-29,5018,1036,Online,Negociação,Pendente
7254,2025-05-28,5319,1011,Presencial,Negociação,Realizada
7255,2025-01-21,5001,1038,Online,Pós-venda,Pendente
7256,2025-02-15,5125,1007,Presencial,Prospecção,Pendente
7257,2025-06-22,5258,2032,Online,Negociação,Pendente
7258,2025-03-25,5058,1028,Presencial,Negociação,Pendente
7259,2025-05-22,5308,2019,Presencial,Negociação,Realizada
7260,2025-05-21,5043,2024,Presencial,Pós-venda,Pendente
7261,2025-02-26,5485,1033,Online,Prospecção,Realizada
7262,2025-03-21,5184,1026,Presencial,Pós-venda,Pendente
7263,2025-02-26,5295,1034,Online,Negociação,Realizada
7264,2025-06-29,5120,2013,Telefone,Pós-venda,Realizada
7265,2025-03-13,5442,1057,Online,Negociação,Realizada
7266,2025-06-06,5134,1049,Online,Pós-venda,Realizada
7267,2025-04-22,5386,1005,Online,Pós-venda,Pendente
7268,2025-05-17,5299,2029,Presencial,Pós-venda,Pendente
7269,2025-04-24,5015,2031,Presencial,Negociação,Realizada
7270,2025-04-18,5282,2001,Telefone,Pós-venda,Realizada
7271,2025-05-09,5391,1030,Online,Pós-venda,Realizada
7272,2025-04-22,5238,1031,Online,Prospecção,Realizada
7273,2025-01-14,5232,2033,Presencial,Pós-venda,Realizada
7274,2025-05-25,5319,1046,Online,Negociação,Realizada
7275,2025-04-22,5366,1025,Online,Prospecção,Realizada
7276,2025-05-26,5196,1005,Telefone,Prospecção,Pendente
7277,2025-05-20,5433,1029,Telefone,Negociação,Realizada
7278,2025-05-26,5004,2036,Online,Pós-venda,Pendente
7279,2025-04-19,5003,1060,Presencial,Prospecção,Realizada
7280,2025-01-17,5435,1012,Online,Negociação,Pendente
7281,2025-03-04,5260,2011,Presencial,Prospecção,Realizada
7282,2025-05-18,5258,1006,Online,Pós-venda,Realizada
7283,2025-05-18,5403,2037,Presencial,Prospecção,Pendente
7284,2025-06-09,5443,1010,Online,Prospecção,Realizada
7285,2025-01-22,5461,2032,Online,Pós-venda,Pendente
7286,2025-04-08,5395,1033,Telefone,Prospecção,Pendente
7287,2025-05-02,5408,1060,Online,Negociação,Pendente
7288,2025-05-06,5082,1044,Presencial,Pós-venda,Realizada
7289,2025-04-07,5187,1058,Telefone,Prospecção,Pendente
7290,2025-03-10,5369,1043,Online,Pós-venda,Realizada
7291,2025-02-11,5011,1056,Online,Prospecção,Pendente
7292,2025-06-24,5030,1030,Presencial,Negociação,Realizada
7293,2025-02-14,5379,1053,Online,Prospecção,Realizada
7294,2025-06-30,5039,1059,Telefone,Negociação,Pendente
7295,2025-05-01,5332,1039,Online,Negociação,Realizada
7296,2025-03-19,5033,1030,Telefone,Prospecção,Pendente
7297,2025-06-24,5125,1005,Telefone,Prospecção,Pendente
7298,2025-04-13,5337,1028,Online,Pós-venda,Realizada
7299,2025-01-05,5418,2005,Telefone,Pós-venda,Pendente
7300,2025-03-25,5078,1032,Presencial,Negociação,Realizada
7301,2025-02-01,5127,2025,Telefone,Prospecção,Pendente
7302,2025-06-10,5358,1060,Online,Negociação,Realizada
7303,2025-02-26,5197,2032,Presencial,Pós-venda,Pendente
7304,2025-06-02,5077,2020,Online,Negociação,Pendente
7305,2025-02-25,5490,2034,Telefone,Pós-venda,Pendente
7306,2025-05-04,5067,1004,Presencial,Negociação,Realizada
7307,2025-03-31,5130,2005,Online,Prospecção,Realizada
7308,2025-02-20,5056,1011,Presencial,Negociação,Pendente
