id_oportunidade,cliente_id,vendedor_id,data_abertura,valor_estimado,linha,status
5728,5116,2040,2025-03-08,17374,Strong,Proposta
5729,5477,2002,2025-05-20,21307,Epikut,Negociação
5730,5209,1022,2025-06-27,23025,Epikut,Proposta
5731,5476,1022,2025-06-09,16757,Unitite,Perdido
5732,5082,1021,2025-02-24,5426,Strong,Negociação
5733,5230,1027,2025-06-15,21038,Tryon,Negociação
5734,5493,1012,2025-01-08,29591,Epikut,Perdido
5735,5426,1055,2025-05-30,16782,Strong,Negociação
5736,5266,1006,2025-04-14,18711,Epikut,Proposta
5737,5075,2017,2025-01-12,21059,Unitite,Negociação
5738,5269,2018,2025-03-05,14211,Tryon,Negociação
5739,5083,2021,2025-03-27,6961,Unitite,Negociação
5740,5290,1019,2025-04-13,13661,Strong,Fechado ganho
5741,5494,1011,2025-06-25,2260,Tryon,Perdido
5742,5143,2009,2025-05-14,14276,Strong,Proposta
5743,5112,1015,2025-06-18,4341,Unitite,Proposta
5744,5198,1019,2025-06-22,15736,Strong,Perdido
5745,5306,1028,2025-01-23,19100,Tryon,Perdido
5746,5043,1037,2025-04-01,20630,Strong,Proposta
5747,5090,2039,2025-06-29,5850,Tryon,Negociação
5748,5006,1015,2025-05-20,29882,Epikut,Negociação
5749,5057,1012,2025-02-14,15406,Tryon,Negociação
5750,5340,2033,2025-06-02,4550,Strong,Perdido
5751,5206,1041,2025-02-20,28755,Strong,Negociação
5752,5058,2009,2025-02-07,18382,Epikut,Proposta
5753,5374,1050,2025-04-27,6766,Tryon,Proposta
5754,5001,1043,2025-03-15,15489,Tryon,Fechado ganho
5755,5423,1039,2025-04-14,20837,Unitite,Negociação
5756,5169,2019,2025-02-05,10341,Unitite,Perdido
5757,5421,2011,2025-05-26,4177,Unitite,Perdido
5758,5467,1046,2025-03-08,25721,Epikut,Negociação
5759,5214,2036,2025-03-11,28986,Tryon,Negociação
5760,5180,1033,2025-06-25,4439,Tryon,Perdido
5761,5394,1012,2025-05-06,26444,Strong,Fechado ganho
5762,5350,1043,2025-03-20,6527,Strong,Perdido
5763,5114,2040,2025-05-17,26815,Epikut,Negociação
5764,5380,2039,2025-06-22,18649,Unitite,Negociação
5765,5101,1034,2025-01-25,17926,Epikut,Perdido
5766,5274,1048,2025-02-25,6164,Unitite,Negociação
5767,5056,1046,2025-02-10,11897,Strong,Perdido
5768,5237,2017,2025-04-07,28748,Strong,Negociação
5769,5095,1060,2025-04-15,20503,Strong,Negociação
5770,5289,1035,2025-05-12,18808,Strong,Perdido
5771,5131,2034,2025-03-15,17137,Strong,Proposta
5772,5225,1059,2025-02-01,28940,Tryon,Perdido
5773,5313,1030,2025-04-16,25860,Epikut,Perdido
5774,5239,1026,2025-06-29,22366,Unitite,Perdido
5775,5459,1040,2025-04-23,23887,Unitite,Fechado ganho
5776,5032,1048,2025-02-28,21968,Strong,Fechado ganho
5777,5409,2019,2025-02-25,28947,Tryon,Negociação
5778,5048,1001,2025-03-09,18532,Unitite,Fechado ganho
5779,5205,1047,2025-03-26,5923,Tryon,Proposta
5780,5037,1014,2025-01-07,11852,Epikut,Fechado ganho
5781,5474,2004,2025-01-10,8928,Unitite,Fechado ganho
5782,5160,1003,2025-03-13,16276,Tryon,Proposta
5783,5081,1040,2025-06-03,7951,Strong,Fechado ganho
5784,5315,2025,2025-03-19,15469,Epikut,Fechado ganho
5785,5337,1048,2025-02-04,13733,Tryon,Perdido
5786,5441,2012,2025-04-14,6284,Tryon,Proposta
5787,5404,1047,2025-02-10,13905,Tryon,Negociação
5788,5236,1034,2025-06-03,13386,Epikut,Proposta
5789,5390,1017,2025-06-03,5120,Strong,Fechado ganho
5790,5084,1018,2025-02-18,24905,Unitite,Negociação
5791,5252,1060,2025-02-01,16453,Unitite,Proposta
5792,5145,2036,2025-03-20,10512,Unitite,Proposta
5793,5364,2020,2025-03-27,14847,Epikut,Perdido
5794,5453,1034,2025-02-16,18671,Unitite,Fechado ganho
5795,5426,1014,2025-06-17,13943,Epikut,Negociação
5796,5451,1038,2025-06-17,10517,Strong,Perdido
5797,5235,1020,2025-04-13,14908,Strong,Fechado ganho
5798,5491,1054,2025-02-23,19056,Tryon,Fechado ganho
5799,5254,1033,2025-01-08,4926,Strong,Proposta
5800,5081,1018,2025-01-29,8302,Unitite,Negociação
5801,5306,2001,2025-01-10,6783,Tryon,Proposta
5802,5061,1015,2025-03-02,24729,Epikut,Perdido
5803,5260,2031,2025-02-14,27908,Tryon,Negociação
5804,5099,1047,2025-01-10,26628,Tryon,Negociação
5805,5014,1010,2025-04-13,8828,Strong,Perdido
5806,5135,1005,2025-03-29,25586,Unitite,Negociação
5807,5111,1032,2025-02-20,27076,Epikut,Fechado ganho
5808,5207,1052,2025-01-01,26379,Tryon,Negociação
5809,5351,1044,2025-06-23,5346,Epikut,Fechado ganho
5810,5018,1029,2025-06-15,13346,Unitite,Fechado ganho
5811,5085,1057,2025-03-16,29441,Strong,Negociação
5812,5436,1038,2025-02-26,8891,Unitite,Fechado ganho
5813,5406,2022,2025-06-11,18127,Epikut,Perdido
5814,5317,1020,2025-01-27,28852,Epikut,Negociação
5815,5462,2001,2025-03-19,28261,Strong,Negociação
5816,5366,2003,2025-02-18,27608,Tryon,Proposta
5817,5425,2019,2025-06-19,2054,Strong,Fechado ganho
5818,5354,2027,2025-05-20,14482,Epikut,Proposta
5819,5413,2010,2025-06-15,16582,Unitite,Fechado ganho
5820,5322,2027,2025-05-30,16397,Epikut,Proposta
5821,5291,1041,2025-01-11,25929,Unitite,Perdido
5822,5341,1006,2025-03-24,2594,Tryon,Perdido
5823,5338,1022,2025-01-29,21940,Strong,Negociação
5824,5421,2010,2025-06-08,7386,Tryon,Fechado ganho
5825,5029,1008,2025-01-22,29651,Tryon,Proposta
5826,5499,1013,2025-05-24,18757,Unitite,Negociação
5827,5163,1039,2025-06-21,28467,Tryon,Fechado ganho
5828,5200,2019,2025-02-10,29953,Strong,Negociação
5829,5291,2019,2025-05-11,23406,Unitite,Fechado ganho
5830,5457,1033,2025-02-11,11674,Unitite,Negociação
5831,5170,1024,2025-02-23,2764,Unitite,Negociação
5832,5239,1018,2025-01-09,22353,Tryon,Proposta
5833,5477,1026,2025-02-09,9886,Tryon,Perdido
5834,5166,1058,2025-05-26,16377,Strong,Proposta
5835,5308,1023,2025-02-25,21548,Tryon,Proposta
5836,5017,2037,2025-06-12,28197,Strong,Fechado ganho
5837,5003,1041,2025-05-06,10517,Unitite,Negociação
5838,5454,1039,2025-03-29,22119,Strong,Negociação
5839,5323,2006,2025-02-17,28765,Unitite,Fechado ganho
5840,5268,2029,2025-03-24,21872,Tryon,Proposta
5841,5090,1017,2025-02-19,10441,Unitite,Perdido
5842,5048,1007,2025-03-22,8824,Unitite,Proposta
5843,5286,2036,2025-05-31,5168,Tryon,Fechado ganho
5844,5278,2035,2025-03-25,2954,Unitite,Perdido
5845,5151,1018,2025-02-01,5825,Tryon,Proposta
5846,5282,2040,2025-04-06,19646,Unitite,Perdido
5847,5154,2020,2025-06-10,10949,Tryon,Fechado ganho
5848,5228,2002,2025-03-07,3288,Tryon,Negociação
5849,5467,1040,2025-03-11,19099,Tryon,Fechado ganho
5850,5247,1021,2025-06-07,7971,Tryon,Fechado ganho
5851,5027,1005,2025-01-08,11244,Tryon,Fechado ganho
5852,5272,1036,2025-02-22,10871,Tryon,Negociação
5853,5050,1058,2025-05-27,25645,Unitite,Fechado ganho
5854,5305,2011,2025-04-14,4666,Tryon,Proposta
5855,5091,1029,2025-04-17,3201,Unitite,Fechado ganho
5856,5003,1030,2025-04-27,8255,Strong,Negociação
5857,5265,1044,2025-04-26,10730,Tryon,Fechado ganho
5858,5372,1005,2025-04-10,3261,Tryon,Fechado ganho
5859,5368,1030,2025-01-27,22042,Tryon,Perdido
5860,5435,2021,2025-02-21,13037,Unitite,Negociação
5861,5277,1010,2025-06-01,2224,Epikut,Perdido
5862,5212,2012,2025-01-29,24981,Unitite,Fechado ganho
5863,5462,2030,2025-01-18,29733,Tryon,Perdido
5864,5485,1058,2025-03-06,4357,Epikut,Negociação
5865,5202,2028,2025-02-18,6524,Tryon,Fechado ganho
5866,5198,2023,2025-01-19,7684,Unitite,Perdido
5867,5329,1005,2025-02-15,27634,Tryon,Proposta
5868,5319,1037,2025-02-17,16746,Strong,Fechado ganho
5869,5060,1027,2025-03-08,3701,Epikut,Perdido
5870,5417,1052,2025-06-05,7701,Epikut,Negociação
5871,5492,1026,2025-01-15,8931,Epikut,Negociação
5872,5310,2009,2025-02-02,20968,Unitite,Proposta
5873,5464,1025,2025-05-14,25876,Unitite,Perdido
5874,5050,1029,2025-06-25,21059,Strong,Negociação
5875,5241,2039,2025-02-08,3350,Tryon,Perdido
5876,5288,1054,2025-01-22,24114,Unitite,Negociação
5877,5073,1057,2025-05-13,13932,Tryon,Negociação
5878,5409,1053,2025-06-05,9827,Tryon,Proposta
5879,5030,1002,2025-02-15,19838,Epikut,Fechado ganho
5880,5170,2036,2025-05-10,15582,Strong,Proposta
5881,5337,2032,2025-05-18,25803,Unitite,Perdido
5882,5397,1047,2025-03-13,10453,Epikut,Proposta
5883,5044,2037,2025-04-11,7859,Epikut,Fechado ganho
5884,5249,1010,2025-04-21,5030,Unitite,Negociação
5885,5244,2025,2025-06-04,5776,Tryon,Perdido
5886,5414,1004,2025-05-25,7936,Unitite,Proposta
5887,5180,1059,2025-03-02,27991,Epikut,Negociação
5888,5359,2022,2025-03-30,9754,Unitite,Fechado ganho
5889,5080,2015,2025-05-22,11774,Epikut,Negociação
5890,5372,1024,2025-02-19,11711,Strong,Negociação
5891,5101,1011,2025-04-02,12658,Tryon,Negociação
5892,5147,1027,2025-02-06,27089,Strong,Proposta
5893,5177,2001,2025-03-20,6253,Strong,Perdido
5894,5353,1023,2025-03-05,19764,Strong,Fechado ganho
5895,5013,2021,2025-02-05,11372,Tryon,Proposta
5896,5178,2018,2025-05-20,21513,Tryon,Fechado ganho
5897,5438,2019,2025-05-01,21482,Unitite,Perdido
5898,5398,1025,2025-01-12,16376,Strong,Fechado ganho
5899,5481,2039,2025-02-15,26585,Strong,Proposta
5900,5062,2014,2025-03-06,27357,Strong,Perdido
5901,5305,2036,2025-02-22,2907,Tryon,Proposta
5902,5332,2023,2025-05-20,27720,Unitite,Fechado ganho
5903,5232,2039,2025-06-18,2983,Unitite,Proposta
5904,5457,1009,2025-01-19,19616,Strong,Negociação
5905,5458,1059,2025-05-19,13829,Tryon,Perdido
5906,5254,2038,2025-06-26,28486,Tryon,Proposta
5907,5366,1020,2025-06-08,11590,Unitite,Fechado ganho
5908,5383,2017,2025-05-05,19325,Unitite,Proposta
5909,5443,2001,2025-02-26,19436,Strong,Negociação
5910,5187,1003,2025-04-20,7960,Unitite,Proposta
5911,5407,2020,2025-04-13,13707,Epikut,Fechado ganho
5912,5171,1059,2025-04-07,26522,Tryon,Fechado ganho
5913,5351,2032,2025-03-08,6682,Strong,Negociação
5914,5342,1031,2025-03-07,4710,Tryon,Negociação
5915,5473,1012,2025-02-19,24537,Unitite,Proposta
5916,5232,2016,2025-05-19,12933,Strong,Negociação
5917,5242,1006,2025-03-15,7564,Unitite,Perdido
5918,5130,2020,2025-05-06,2022,Epikut,Negociação
5919,5265,2035,2025-03-09,18229,Epikut,Proposta
5920,5345,1052,2025-03-14,6641,Strong,Proposta
5921,5014,1031,2025-03-10,7339,Tryon,Negociação
5922,5206,1025,2025-03-06,19586,Epikut,Perdido
5923,5135,1007,2025-02-22,11157,Epikut,Fechado ganho
5924,5319,1043,2025-04-24,21955,Unitite,Negociação
5925,5441,1046,2025-03-27,24393,Strong,Proposta
5926,5295,1020,2025-02-17,28855,Epikut,Fechado ganho
5927,5326,2013,2025-05-14,19723,Unitite,Perdido
5928,5470,1037,2025-05-30,23544,Epikut,Fechado ganho
5929,5209,1054,2025-06-06,8599,Unitite,Fechado ganho
5930,5334,2030,2025-01-08,24117,Tryon,Perdido
5931,5006,2021,2025-04-22,13731,Strong,Fechado ganho
5932,5223,2031,2025-01-05,15833,Strong,Proposta
5933,5379,1047,2025-04-18,16332,Tryon,Fechado ganho
5934,5091,1016,2025-01-29,20813,Strong,Perdido
5935,5104,1051,2025-03-08,9520,Epikut,Fechado ganho
5936,5235,1046,2025-06-12,27512,Epikut,Negociação
5937,5336,1046,2025-02-17,15398,Tryon,Proposta
5938,5122,1025,2025-04-02,13893,Unitite,Proposta
5939,5274,2010,2025-03-29,4872,Tryon,Proposta
5940,5418,1033,2025-03-19,29425,Unitite,Perdido
5941,5134,1047,2025-04-09,16282,Strong,Proposta
5942,5263,1039,2025-01-07,26198,Unitite,Negociação
5943,5247,1033,2025-02-26,13802,Epikut,Proposta
5944,5038,2013,2025-02-18,19775,Tryon,Negociação
5945,5338,1055,2025-06-02,26807,Tryon,Perdido
5946,5027,1001,2025-01-18,3125,Unitite,Negociação
5947,5293,1039,2025-01-06,4343,Unitite,Proposta
5948,5139,1035,2025-05-09,20199,Unitite,Fechado ganho
5949,5246,1025,2025-01-03,18523,Epikut,Proposta
5950,5053,1047,2025-01-26,16782,Unitite,Fechado ganho
5951,5042,1003,2025-01-13,21913,Strong,Fechado ganho
5952,5064,2008,2025-05-09,28380,Epikut,Fechado ganho
5953,5169,1001,2025-03-13,2509,Tryon,Fechado ganho
5954,5226,2034,2025-03-04,4273,Epikut,Proposta
5955,5036,2001,2025-03-25,12074,Unitite,Perdido
5956,5111,2039,2025-05-29,2714,Epikut,Negociação
5957,5244,1043,2025-01-09,7060,Epikut,Proposta
5958,5068,1007,2025-04-19,7362,Strong,Proposta
5959,5322,2037,2025-04-13,27856,Strong,Fechado ganho
5960,5036,1001,2025-03-25,10609,Tryon,Negociação
5961,5013,1015,2025-04-21,29582,Unitite,Negociação
5962,5017,2007,2025-02-11,18787,Epikut,Perdido
5963,5351,1040,2025-05-10,23953,Epikut,Negociação
5964,5440,1011,2025-05-14,28187,Strong,Negociação
5965,5488,1054,2025-01-17,28872,Unitite,Fechado ganho
5966,5422,2010,2025-01-28,23306,Tryon,Perdido
5967,5371,1031,2025-06-06,17973,Tryon,Fechado ganho
5968,5007,1027,2025-01-31,3066,Epikut,Proposta
5969,5167,1030,2025-03-24,18739,Unitite,Proposta
5970,5328,1039,2025-04-15,17462,Unitite,Negociação
5971,5425,2035,2025-06-04,25572,Tryon,Perdido
5972,5338,2025,2025-06-04,5341,Strong,Negociação
5973,5232,2006,2025-06-17,12844,Unitite,Perdido
5974,5422,2023,2025-06-11,9902,Epikut,Perdido
5975,5387,2009,2025-04-05,22748,Unitite,Proposta
5976,5015,2034,2025-02-06,20586,Epikut,Perdido
5977,5307,1057,2025-03-08,25258,Unitite,Perdido
5978,5328,2026,2025-04-13,8121,Strong,Fechado ganho
5979,5060,1058,2025-05-17,6259,Tryon,Perdido
5980,5150,1006,2025-01-05,26995,Unitite,Proposta
5981,5114,2015,2025-06-07,5057,Epikut,Fechado ganho
5982,5231,1044,2025-01-12,29910,Tryon,Proposta
5983,5413,2020,2025-04-06,16916,Epikut,Negociação
5984,5270,1046,2025-05-10,2316,Unitite,Perdido
5985,5025,1054,2025-04-25,3565,Epikut,Negociação
5986,5402,1046,2025-04-03,11541,Unitite,Perdido
5987,5035,2021,2025-04-28,9236,Tryon,Fechado ganho
5988,5371,1029,2025-04-11,9276,Unitite,Negociação
5989,5300,2030,2025-01-18,12456,Epikut,Negociação
5990,5391,2035,2025-03-27,8262,Epikut,Proposta
5991,5113,1022,2025-02-14,15003,Strong,Proposta
5992,5018,1012,2025-01-09,7274,Unitite,Perdido
5993,5093,2029,2025-02-17,21124,Epikut,Perdido
5994,5430,2013,2025-05-25,12321,Epikut,Perdido
5995,5358,2023,2025-03-02,9081,Unitite,Fechado ganho
5996,5182,2038,2025-04-27,15755,Epikut,Perdido
5997,5204,2002,2025-05-21,9056,Tryon,Proposta
5998,5095,1023,2025-04-16,27000,Unitite,Proposta
5999,5002,1042,2025-01-15,8965,Epikut,Perdido
6000,5472,1030,2025-06-09,11205,Epikut,Perdido
6001,5287,1034,2025-04-09,22067,Epikut,Negociação
6002,5342,1036,2025-01-22,27358,Strong,Fechado ganho
6003,5244,1025,2025-04-17,12616,Unitite,Perdido
6004,5381,2032,2025-03-04,27958,Unitite,Negociação
6005,5483,1037,2025-02-05,18523,Unitite,Perdido
6006,5369,2037,2025-04-16,20845,Tryon,Negociação
6007,5026,1027,2025-04-12,25656,Strong,Perdido
6008,5339,1044,2025-01-05,20111,Epikut,Fechado ganho
6009,5309,2010,2025-05-24,23498,Strong,Perdido
6010,5306,1046,2025-03-29,14123,Strong,Fechado ganho
6011,5351,1041,2025-04-09,3144,Strong,Perdido
6012,5209,2009,2025-03-27,17242,Epikut,Proposta
6013,5377,2017,2025-05-10,7672,Unitite,Perdido
6014,5107,2024,2025-01-06,17276,Unitite,Perdido
6015,5337,2038,2025-03-01,17719,Strong,Proposta
6016,5177,1042,2025-03-26,3166,Strong,Perdido
6017,5143,1016,2025-03-10,6776,Epikut,Perdido
6018,5091,1047,2025-04-05,7149,Epikut,Fechado ganho
6019,5113,2017,2025-04-02,11507,Unitite,Fechado ganho
6020,5336,2009,2025-02-01,26454,Epikut,Proposta
6021,5114,1010,2025-05-11,11607,Unitite,Proposta
6022,5041,2026,2025-01-22,14098,Unitite,Perdido
6023,5023,2023,2025-01-27,28265,Tryon,Negociação
6024,5049,1015,2025-01-21,23271,Epikut,Proposta
6025,5360,1050,2025-03-14,7450,Epikut,Fechado ganho
6026,5177,1031,2025-03-07,11483,Unitite,Proposta
6027,5479,1032,2025-04-04,29434,Unitite,Perdido
6028,5319,2001,2025-02-13,8166,Unitite,Negociação
6029,5027,1034,2025-05-06,17597,Epikut,Negociação
6030,5475,1057,2025-06-12,15547,Strong,Fechado ganho
6031,5333,1052,2025-06-09,26877,Unitite,Negociação
6032,5167,2027,2025-04-02,5565,Epikut,Perdido
6033,5454,1026,2025-04-06,8981,Strong,Proposta
6034,5021,1035,2025-03-01,28985,Epikut,Proposta
6035,5218,1038,2025-03-30,24184,Unitite,Perdido
6036,5196,1056,2025-02-03,29856,Tryon,Proposta
6037,5110,2023,2025-02-10,15236,Tryon,Proposta
6038,5215,2012,2025-04-22,10028,Unitite,Fechado ganho
6039,5111,1030,2025-02-23,12492,Strong,Perdido
6040,5312,2028,2025-05-12,3663,Epikut,Negociação
6041,5182,2001,2025-06-26,16630,Epikut,Fechado ganho
6042,5156,1056,2025-04-16,7238,Epikut,Perdido
6043,5063,1013,2025-01-06,13770,Unitite,Perdido
6044,5467,2017,2025-05-14,29982,Tryon,Perdido
6045,5364,2010,2025-01-27,12684,Epikut,Proposta
6046,5067,1033,2025-02-25,26088,Epikut,Negociação
6047,5332,1020,2025-04-03,8500,Strong,Perdido
6048,5431,2024,2025-03-12,11761,Tryon,Fechado ganho
6049,5065,1053,2025-05-28,14925,Epikut,Negociação
6050,5427,1025,2025-06-23,17960,Unitite,Perdido
6051,5325,2021,2025-05-25,22653,Strong,Negociação
6052,5500,1047,2025-02-01,27576,Tryon,Proposta
6053,5081,2028,2025-06-26,10816,Tryon,Proposta
6054,5123,1010,2025-01-19,14965,Strong,Proposta
6055,5463,1009,2025-05-10,16305,Strong,Perdido
6056,5009,1057,2025-05-09,22271,Epikut,Fechado ganho
6057,5143,1012,2025-01-16,17993,Epikut,Perdido
6058,5276,1016,2025-01-28,23125,Tryon,Proposta
6059,5485,2001,2025-03-31,15198,Unitite,Proposta
6060,5130,1054,2025-03-14,11212,Tryon,Proposta
6061,5250,2016,2025-04-01,10169,Unitite,Proposta
6062,5495,1049,2025-02-15,20149,Tryon,Fechado ganho
6063,5120,2021,2025-01-16,5714,Epikut,Fechado ganho
6064,5390,2013,2025-01-23,21847,Tryon,Proposta
6065,5394,1015,2025-01-02,9282,Epikut,Fechado ganho
6066,5326,2016,2025-04-09,18114,Unitite,Fechado ganho
6067,5384,1030,2025-01-12,11972,Tryon,Perdido
6068,5084,1007,2025-04-06,25171,Epikut,Fechado ganho
6069,5138,2034,2025-04-17,14201,Tryon,Proposta
6070,5367,1052,2025-01-22,15896,Epikut,Fechado ganho
6071,5134,1025,2025-02-21,17593,Strong,Fechado ganho
6072,5392,2032,2025-06-13,19773,Tryon,Negociação
6073,5388,2032,2025-03-09,20061,Strong,Perdido
6074,5473,1036,2025-03-24,7876,Tryon,Negociação
6075,5333,1003,2025-03-22,20108,Strong,Perdido
6076,5048,1028,2025-04-28,20414,Tryon,Negociação
6077,5019,1038,2025-03-04,4388,Epikut,Fechado ganho
6078,5393,1037,2025-05-12,28379,Strong,Perdido
6079,5035,1049,2025-03-28,18299,Tryon,Fechado ganho
6080,5440,2001,2025-02-10,3341,Unitite,Perdido
6081,5013,1042,2025-04-17,21987,Epikut,Proposta
6082,5008,2012,2025-04-13,7629,Epikut,Negociação
6083,5418,1049,2025-02-23,25865,Unitite,Perdido
6084,5074,1009,2025-06-09,19579,Epikut,Perdido
6085,5230,2008,2025-02-26,26290,Tryon,Perdido
6086,5217,1038,2025-06-02,7928,Tryon,Perdido
6087,5139,2033,2025-03-24,24549,Epikut,Perdido
6088,5042,2018,2025-02-11,2851,Unitite,Proposta
6089,5457,2006,2025-04-23,27856,Epikut,Negociação
6090,5333,2002,2025-05-07,6655,Epikut,Proposta
6091,5424,1013,2025-05-25,10366,Epikut,Perdido
6092,5050,2011,2025-02-16,21491,Epikut,Perdido
6093,5199,2031,2025-03-08,5240,Strong,Negociação
6094,5452,2016,2025-05-10,10857,Tryon,Negociação
6095,5074,1052,2025-05-25,13541,Strong,Proposta
6096,5055,2005,2025-05-30,7818,Unitite,Fechado ganho
6097,5213,2022,2025-06-08,28780,Tryon,Fechado ganho
6098,5238,1018,2025-06-04,24357,Epikut,Proposta
6099,5359,1031,2025-06-29,6065,Epikut,Proposta
6100,5220,2030,2025-02-15,22398,Tryon,Negociação
6101,5185,2032,2025-05-11,20544,Strong,Negociação
6102,5343,2011,2025-06-11,11123,Unitite,Negociação
6103,5325,1042,2025-03-12,6438,Tryon,Perdido
6104,5369,2021,2025-02-22,10842,Strong,Negociação
6105,5294,2032,2025-04-19,14833,Epikut,Fechado ganho
6106,5110,1030,2025-02-15,19323,Tryon,Negociação
6107,5137,2012,2025-06-26,10865,Epikut,Perdido
6108,5148,1014,2025-03-26,16675,Unitite,Proposta
6109,5418,2004,2025-04-27,13104,Unitite,Perdido
6110,5227,2021,2025-05-08,7904,Unitite,Proposta
6111,5331,2004,2025-01-18,29560,Strong,Negociação
6112,5455,1041,2025-03-05,29746,Epikut,Fechado ganho
6113,5288,1047,2025-06-16,25599,Epikut,Perdido
6114,5437,1017,2025-05-28,14614,Unitite,Negociação
6115,5440,2037,2025-02-01,15463,Unitite,Proposta
6116,5062,1048,2025-02-10,13151,Tryon,Negociação
6117,5018,1005,2025-04-28,26609,Unitite,Negociação
6118,5445,2020,2025-05-07,2546,Tryon,Fechado ganho
6119,5247,1013,2025-06-29,26966,Epikut,Proposta
6120,5455,2007,2025-06-26,9491,Epikut,Fechado ganho
6121,5417,1015,2025-01-23,12105,Unitite,Proposta
6122,5148,2021,2025-03-14,13720,Unitite,Perdido
6123,5382,1058,2025-02-25,12343,Strong,Proposta
6124,5079,1006,2025-05-09,6703,Unitite,Proposta
6125,5339,1016,2025-05-23,15265,Tryon,Perdido
6126,5384,2008,2025-06-12,7135,Strong,Perdido
6127,5476,2010,2025-05-18,26659,Epikut,Proposta
6128,5490,2036,2025-03-22,8814,Epikut,Fechado ganho
6129,5343,2011,2025-06-23,3813,Strong,Negociação
6130,5147,2028,2025-06-21,15595,Strong,Fechado ganho
6131,5236,1039,2025-04-14,22263,Tryon,Fechado ganho
6132,5279,2005,2025-06-17,2052,Tryon,Fechado ganho
6133,5106,1029,2025-06-08,22465,Unitite,Negociação
6134,5192,2025,2025-02-06,24717,Strong,Fechado ganho
6135,5155,1047,2025-04-15,21481,Epikut,Proposta
6136,5146,2030,2025-02-24,26135,Epikut,Negociação
6137,5037,1050,2025-02-28,15510,Unitite,Negociação
6138,5096,1023,2025-05-22,9560,Epikut,Proposta
6139,5480,1004,2025-05-31,24430,Epikut,Fechado ganho
6140,5330,1054,2025-05-07,2461,Unitite,Negociação
6141,5268,2004,2025-03-13,24660,Strong,Perdido
6142,5064,2015,2025-06-29,8503,Strong,Proposta
6143,5499,1018,2025-06-05,24400,Unitite,Fechado ganho
6144,5259,2036,2025-04-06,13167,Epikut,Perdido
6145,5114,2009,2025-05-07,19315,Unitite,Fechado ganho
6146,5035,1056,2025-01-19,10459,Tryon,Negociação
6147,5248,1052,2025-02-11,25193,Strong,Fechado ganho
6148,5033,2024,2025-01-08,9385,Unitite,Proposta
6149,5283,1043,2025-01-29,28645,Strong,Negociação
6150,5314,1022,2025-05-25,3283,Strong,Perdido
6151,5049,2035,2025-03-20,15744,Strong,Negociação
6152,5344,1010,2025-05-28,26193,Strong,Perdido
6153,5065,1043,2025-01-12,20843,Tryon,Negociação
6154,5191,2040,2025-03-11,18407,Tryon,Fechado ganho
6155,5454,1030,2025-06-11,21518,Tryon,Perdido
6156,5107,2017,2025-01-17,28801,Unitite,Proposta
6157,5282,2030,2025-04-23,10742,Tryon,Negociação
6158,5415,1012,2025-06-21,10257,Strong,Proposta
6159,5259,1027,2025-03-12,7176,Tryon,Negociação
6160,5428,2024,2025-05-31,27084,Tryon,Negociação
6161,5216,2027,2025-05-26,7564,Strong,Proposta
6162,5004,1027,2025-05-25,11876,Strong,Fechado ganho
6163,5006,1002,2025-03-28,5891,Epikut,Perdido
6164,5298,1056,2025-06-28,19595,Tryon,Negociação
6165,5141,1057,2025-04-20,23021,Tryon,Perdido
6166,5014,2034,2025-06-22,4132,Epikut,Perdido
6167,5313,1029,2025-05-10,25088,Epikut,Proposta
6168,5259,1034,2025-03-11,11299,Tryon,Fechado ganho
6169,5203,1022,2025-04-01,19155,Tryon,Negociação
6170,5290,1018,2025-05-26,22917,Epikut,Fechado ganho
6171,5008,1003,2025-04-29,22539,Strong,Fechado ganho
6172,5210,1056,2025-03-18,3282,Strong,Fechado ganho
6173,5230,1032,2025-01-06,17062,Tryon,Proposta
6174,5209,2019,2025-02-26,29855,Unitite,Negociação
6175,5055,1015,2025-06-03,15563,Strong,Negociação
6176,5255,2003,2025-05-07,2899,Epikut,Perdido
6177,5180,2020,2025-06-30,2646,Strong,Negociação
6178,5325,2018,2025-01-06,16471,Tryon,Fechado ganho
6179,5325,2026,2025-01-12,22807,Tryon,Perdido
6180,5372,2023,2025-06-19,2478,Tryon,Negociação
6181,5474,2027,2025-04-30,25344,Epikut,Negociação
6182,5166,1042,2025-03-20,25064,Strong,Negociação
6183,5435,1003,2025-04-12,7124,Strong,Proposta
6184,5440,1008,2025-04-24,24698,Unitite,Fechado ganho
6185,5001,2027,2025-05-20,16092,Strong,Fechado ganho
6186,5248,2016,2025-02-11,8585,Tryon,Perdido
6187,5019,1038,2025-06-22,25788,Unitite,Fechado ganho
6188,5005,1045,2025-02-16,7030,Epikut,Fechado ganho
6189,5195,1037,2025-02-16,11761,Tryon,Fechado ganho
6190,5294,2022,2025-02-11,10970,Unitite,Negociação
6191,5307,1049,2025-04-25,27867,Strong,Proposta
6192,5099,1052,2025-01-31,15335,Unitite,Perdido
6193,5445,1045,2025-01-03,12904,Epikut,Proposta
6194,5424,1033,2025-04-16,12826,Unitite,Perdido
6195,5259,1037,2025-06-23,26620,Unitite,Fechado ganho
6196,5125,1001,2025-03-29,4793,Unitite,Proposta
6197,5237,2037,2025-05-15,3201,Strong,Perdido
6198,5378,2019,2025-04-24,9918,Unitite,Fechado ganho
6199,5037,1056,2025-01-21,29601,Unitite,Negociação
6200,5390,1059,2025-01-23,6243,Epikut,Negociação
