id_venda,data,cliente_id,vendedor_id,produto_id,quantidade,valor_bruto,desconto,valor_liquido
18511,2025-01-05,5184,1004,1,9,4680,0.0,4680.0
18512,2025-01-26,5292,1013,1,16,8320,0.0,8320.0
18513,2025-05-26,5224,2040,4,8,1680,0.0,1680.0
18514,2025-04-09,5316,1008,1,18,9360,0.0,9360.0
18515,2025-06-15,5080,1017,4,15,3150,315.0,2835.0
18516,2025-02-20,5194,1060,2,7,2940,0.0,2940.0
18517,2025-06-01,5144,2022,2,11,4620,0.0,4620.0
18518,2025-03-06,5063,2007,3,8,2560,128.0,2432.0
18519,2025-05-16,5079,1019,4,12,2520,0.0,2520.0
18520,2025-06-14,5217,1001,3,8,2560,0.0,2560.0
18521,2025-02-03,5055,1037,2,16,6720,0.0,6720.0
18522,2025-03-12,5219,1021,2,15,6300,0.0,6300.0
18523,2025-04-01,5012,1015,2,20,8400,420.0,7980.0
18524,2025-05-31,5298,2037,1,25,13000,650.0,12350.0
18525,2025-02-22,5178,2033,1,10,5200,0.0,5200.0
18526,2025-06-26,5147,1025,4,4,840,0.0,840.0
18527,2025-03-14,5434,1018,1,8,4160,416.0,3744.0
18528,2025-06-13,5339,1047,2,6,2520,0.0,2520.0
18529,2025-01-12,5345,2002,4,7,1470,73.5,1396.5
18530,2025-03-15,5234,1004,3,19,6080,0.0,6080.0
18531,2025-01-04,5064,2013,1,22,11440,0.0,11440.0
18532,2025-04-10,5005,1032,4,1,210,0.0,210.0
18533,2025-02-14,5373,1007,2,8,3360,168.0,3192.0
18534,2025-05-25,5231,1045,1,8,4160,416.0,3744.0
18535,2025-04-30,5284,2032,3,16,5120,512.0,4608.0
18536,2025-04-21,5339,1035,4,13,2730,136.5,2593.5
18537,2025-01-07,5480,1008,1,10,5200,520.0,4680.0
18538,2025-01-10,5371,2007,4,20,4200,420.0,3780.0
18539,2025-05-03,5091,1028,4,13,2730,0.0,2730.0
18540,2025-06-13,5050,2025,4,25,5250,0.0,5250.0
18541,2025-02-19,5091,1045,4,9,1890,0.0,1890.0
18542,2025-06-16,5282,1051,1,3,1560,0.0,1560.0
18543,2025-02-15,5381,1054,1,14,7280,728.0,6552.0
18544,2025-04-04,5475,1014,2,2,840,0.0,840.0
18545,2025-04-03,5481,1037,2,4,1680,0.0,1680.0
18546,2025-03-13,5153,1026,4,5,1050,52.5,997.5
18547,2025-02-12,5452,1057,3,23,7360,0.0,7360.0
18548,2025-04-01,5321,1012,1,5,2600,130.0,2470.0
18549,2025-03-28,5110,1039,1,7,3640,182.0,3458.0
18550,2025-02-11,5100,1002,1,21,10920,0.0,10920.0
18551,2025-06-19,5240,2032,4,10,2100,105.0,1995.0
18552,2025-03-27,5390,1028,3,16,5120,0.0,5120.0
18553,2025-03-16,5004,2011,2,12,5040,252.0,4788.0
18554,2025-05-15,5462,2037,3,3,960,0.0,960.0
18555,2025-02-16,5327,1058,4,2,420,0.0,420.0
18556,2025-04-01,5306,2002,2,22,9240,0.0,9240.0
18557,2025-06-24,5114,2022,4,10,2100,210.0,1890.0
18558,2025-03-23,5150,1051,1,2,1040,52.0,988.0
18559,2025-06-09,5193,2005,2,3,1260,0.0,1260.0
18560,2025-02-02,5109,2035,4,14,2940,0.0,2940.0
18561,2025-05-16,5444,1007,3,21,6720,0.0,6720.0
18562,2025-01-08,5219,1035,4,24,5040,0.0,5040.0
18563,2025-02-13,5388,1042,3,9,2880,144.0,2736.0
18564,2025-02-13,5413,1054,2,19,7980,399.0,7581.0
18565,2025-01-06,5326,2003,4,17,3570,0.0,3570.0
18566,2025-04-21,5024,1004,4,6,1260,126.0,1134.0
18567,2025-01-07,5172,2031,2,8,3360,168.0,3192.0
18568,2025-05-21,5018,2037,1,16,8320,832.0,7488.0
18569,2025-04-04,5133,1025,3,2,640,0.0,640.0
18570,2025-04-29,5473,1043,3,14,4480,0.0,4480.0
18571,2025-05-11,5007,1001,4,15,3150,0.0,3150.0
18572,2025-02-06,5041,1015,1,10,5200,0.0,5200.0
18573,2025-05-17,5260,2021,2,10,4200,210.0,3990.0
18574,2025-03-01,5478,1006,4,12,2520,0.0,2520.0
18575,2025-06-11,5241,2022,1,16,8320,0.0,8320.0
18576,2025-03-14,5240,1015,2,18,7560,756.0,6804.0
18577,2025-02-04,5227,1022,1,12,6240,0.0,6240.0
18578,2025-03-13,5183,1016,4,8,1680,168.0,1512.0
18579,2025-03-29,5160,1047,1,4,2080,0.0,2080.0
18580,2025-02-22,5409,1028,1,6,3120,312.0,2808.0
18581,2025-04-23,5441,1019,3,21,6720,672.0,6048.0
18582,2025-04-03,5033,1008,4,2,420,0.0,420.0
18583,2025-02-16,5141,2007,1,16,8320,0.0,8320.0
18584,2025-06-08,5458,1030,1,6,3120,0.0,3120.0
18585,2025-06-09,5460,2014,3,6,1920,0.0,1920.0
18586,2025-05-29,5460,1059,3,19,6080,0.0,6080.0
18587,2025-03-26,5420,1032,1,17,8840,0.0,8840.0
18588,2025-05-06,5136,1046,1,8,4160,208.0,3952.0
18589,2025-02-02,5265,1051,4,2,420,21.0,399.0
18590,2025-04-03,5038,2007,3,10,3200,160.0,3040.0
18591,2025-01-03,5154,1024,1,17,8840,0.0,8840.0
18592,2025-04-02,5388,2038,4,23,4830,483.0,4347.0
18593,2025-04-02,5138,1055,1,22,11440,0.0,11440.0
18594,2025-01-01,5332,1033,4,3,630,0.0,630.0
18595,2025-01-21,5302,1026,1,23,11960,0.0,11960.0
18596,2025-05-12,5495,1023,1,21,10920,0.0,10920.0
18597,2025-04-25,5461,1028,3,14,4480,448.0,4032.0
18598,2025-04-06,5382,1019,3,20,6400,320.0,6080.0
18599,2025-06-21,5049,2020,3,25,8000,0.0,8000.0
18600,2025-04-03,5486,1013,3,12,3840,0.0,3840.0
18601,2025-02-05,5123,1057,1,19,9880,0.0,9880.0
18602,2025-01-12,5416,1044,1,15,7800,0.0,7800.0
18603,2025-06-22,5265,2033,2,21,8820,441.0,8379.0
18604,2025-04-05,5247,1018,4,9,1890,0.0,1890.0
18605,2025-02-05,5483,1035,1,4,2080,104.0,1976.0
18606,2025-02-18,5303,1007,1,12,6240,0.0,6240.0
18607,2025-03-27,5042,1004,2,16,6720,0.0,6720.0
18608,2025-02-17,5170,2004,1,25,13000,650.0,12350.0
18609,2025-06-10,5130,1019,4,5,1050,0.0,1050.0
18610,2025-04-12,5040,1047,2,20,8400,840.0,7560.0
18611,2025-02-04,5155,1023,2,14,5880,0.0,5880.0
18612,2025-01-22,5223,2013,2,3,1260,0.0,1260.0
18613,2025-03-18,5160,1007,3,25,8000,0.0,8000.0
18614,2025-04-23,5361,1014,2,21,8820,0.0,8820.0
18615,2025-06-13,5202,1053,4,9,1890,0.0,1890.0
18616,2025-02-02,5257,2015,3,13,4160,416.0,3744.0
18617,2025-05-06,5170,2001,4,22,4620,231.0,4389.0
18618,2025-05-11,5384,2031,1,4,2080,0.0,2080.0
18619,2025-06-23,5235,1049,2,15,6300,0.0,6300.0
18620,2025-03-22,5213,2019,2,18,7560,0.0,7560.0
18621,2025-06-18,5329,2004,2,3,1260,63.0,1197.0
18622,2025-06-09,5341,1016,1,7,3640,182.0,3458.0
18623,2025-02-19,5479,2029,3,22,7040,0.0,7040.0
18624,2025-06-03,5080,1047,3,5,1600,0.0,1600.0
18625,2025-04-15,5140,1037,4,10,2100,210.0,1890.0
18626,2025-01-09,5304,2035,4,18,3780,0.0,3780.0
18627,2025-02-16,5221,2038,3,4,1280,64.0,1216.0
18628,2025-06-12,5198,2003,1,21,10920,0.0,10920.0
18629,2025-05-16,5069,2024,2,5,2100,105.0,1995.0
18630,2025-05-27,5418,1019,1,4,2080,208.0,1872.0
18631,2025-02-24,5090,2026,3,2,640,64.0,576.0
18632,2025-02-05,5191,1033,2,14,5880,0.0,5880.0
18633,2025-05-17,5362,2038,4,4,840,0.0,840.0
18634,2025-03-25,5016,1053,2,14,5880,0.0,5880.0
18635,2025-05-07,5402,1030,3,5,1600,0.0,1600.0
18636,2025-01-04,5276,2040,3,17,5440,0.0,5440.0
18637,2025-05-27,5125,1041,4,9,1890,0.0,1890.0
18638,2025-03-29,5497,1011,1,10,5200,0.0,5200.0
18639,2025-04-10,5231,2026,2,24,10080,0.0,10080.0
18640,2025-05-29,5302,1005,3,23,7360,0.0,7360.0
18641,2025-05-10,5452,1023,2,17,7140,357.0,6783.0
18642,2025-02-19,5160,1017,3,2,640,32.0,608.0
18643,2025-01-29,5366,1011,2,1,420,0.0,420.0
18644,2025-03-04,5046,1032,1,14,7280,0.0,7280.0
18645,2025-04-06,5018,1038,2,10,4200,210.0,3990.0
18646,2025-06-13,5437,1004,1,13,6760,676.0,6084.0
18647,2025-02-23,5032,1006,3,11,3520,0.0,3520.0
18648,2025-03-29,5187,1006,4,19,3990,0.0,3990.0
18649,2025-06-23,5261,2039,1,19,9880,494.0,9386.0
18650,2025-02-03,5358,2031,4,22,4620,0.0,4620.0
18651,2025-02-07,5003,2038,3,16,5120,256.0,4864.0
18652,2025-03-28,5109,1003,3,9,2880,0.0,2880.0
18653,2025-03-06,5339,1043,4,5,1050,105.0,945.0
18654,2025-06-03,5452,1036,4,10,2100,0.0,2100.0
18655,2025-02-17,5451,1007,4,3,630,0.0,630.0
18656,2025-05-14,5082,1031,1,23,11960,0.0,11960.0
18657,2025-06-27,5227,1018,4,20,4200,0.0,4200.0
18658,2025-03-09,5235,2029,4,3,630,63.0,567.0
18659,2025-05-11,5189,1047,2,17,7140,0.0,7140.0
18660,2025-06-15,5163,1029,3,17,5440,0.0,5440.0
18661,2025-06-10,5338,1053,2,25,10500,0.0,10500.0
18662,2025-06-12,5113,1057,3,7,2240,0.0,2240.0
18663,2025-04-19,5211,2035,4,11,2310,0.0,2310.0
18664,2025-06-29,5006,2032,2,1,420,21.0,399.0
18665,2025-04-12,5230,1050,3,8,2560,0.0,2560.0
18666,2025-04-23,5334,2002,2,4,1680,0.0,1680.0
18667,2025-04-27,5339,1057,1,22,11440,1144.0,10296.0
18668,2025-01-20,5457,2023,2,9,3780,0.0,3780.0
18669,2025-04-05,5286,1041,3,21,6720,0.0,6720.0
18670,2025-01-16,5148,1011,4,13,2730,0.0,2730.0
18671,2025-02-09,5308,2011,4,20,4200,0.0,4200.0
18672,2025-03-08,5165,1015,3,14,4480,0.0,4480.0
18673,2025-05-11,5488,2016,4,11,2310,0.0,2310.0
18674,2025-03-05,5307,2017,4,24,5040,0.0,5040.0
18675,2025-01-23,5200,2034,3,21,6720,0.0,6720.0
18676,2025-04-18,5361,2001,4,7,1470,0.0,1470.0
18677,2025-04-08,5490,2012,1,3,1560,156.0,1404.0
18678,2025-03-01,5408,1036,3,12,3840,192.0,3648.0
18679,2025-06-30,5318,1013,2,8,3360,0.0,3360.0
18680,2025-03-11,5198,2026,3,12,3840,192.0,3648.0
18681,2025-03-07,5377,1041,4,11,2310,0.0,2310.0
18682,2025-01-04,5374,2027,1,22,11440,572.0,10868.0
18683,2025-06-15,5073,1047,2,13,5460,0.0,5460.0
18684,2025-06-28,5235,1060,1,10,5200,0.0,5200.0
18685,2025-01-29,5190,1044,1,4,2080,104.0,1976.0
18686,2025-05-03,5243,1032,2,21,8820,0.0,8820.0
18687,2025-01-18,5384,1050,1,21,10920,546.0,10374.0
18688,2025-03-24,5396,1042,1,16,8320,0.0,8320.0
18689,2025-01-15,5287,1060,3,4,1280,0.0,1280.0
18690,2025-04-13,5176,2017,2,14,5880,588.0,5292.0
18691,2025-02-09,5443,1048,3,5,1600,0.0,1600.0
18692,2025-01-31,5459,2020,3,19,6080,608.0,5472.0
18693,2025-05-14,5211,2004,2,12,5040,0.0,5040.0
18694,2025-01-01,5107,2028,4,17,3570,0.0,3570.0
18695,2025-05-14,5275,2002,3,8,2560,256.0,2304.0
18696,2025-05-12,5153,2029,3,18,5760,576.0,5184.0
18697,2025-02-01,5432,1022,4,24,5040,0.0,5040.0
18698,2025-03-09,5051,1032,4,3,630,0.0,630.0
18699,2025-04-05,5278,1040,1,14,7280,728.0,6552.0
18700,2025-06-13,5089,1033,1,23,11960,0.0,11960.0
18701,2025-02-02,5096,1019,1,12,6240,624.0,5616.0
18702,2025-03-09,5324,1040,3,11,3520,0.0,3520.0
18703,2025-01-04,5194,1032,3,19,6080,0.0,6080.0
18704,2025-02-19,5202,1023,3,12,3840,0.0,3840.0
18705,2025-05-06,5489,1051,1,24,12480,0.0,12480.0
18706,2025-02-04,5467,1045,1,17,8840,0.0,8840.0
18707,2025-02-05,5080,1017,3,22,7040,352.0,6688.0
18708,2025-03-14,5487,2031,4,22,4620,0.0,4620.0
18709,2025-04-21,5161,1035,3,10,3200,160.0,3040.0
18710,2025-02-19,5235,2002,4,1,210,0.0,210.0
18711,2025-06-23,5455,2006,2,10,4200,420.0,3780.0
18712,2025-01-20,5313,1050,2,13,5460,0.0,5460.0
18713,2025-01-30,5271,2030,3,22,7040,704.0,6336.0
18714,2025-02-12,5314,1018,3,15,4800,480.0,4320.0
18715,2025-04-22,5126,1010,2,10,4200,210.0,3990.0
18716,2025-01-08,5308,1039,2,17,7140,714.0,6426.0
18717,2025-03-17,5015,2012,3,22,7040,704.0,6336.0
18718,2025-03-13,5343,1005,3,15,4800,0.0,4800.0
18719,2025-04-04,5177,1027,4,6,1260,0.0,1260.0
18720,2025-01-31,5398,1016,3,11,3520,0.0,3520.0
18721,2025-01-16,5249,2017,3,23,7360,736.0,6624.0
18722,2025-03-22,5485,1002,4,8,1680,0.0,1680.0
18723,2025-03-15,5325,2027,2,6,2520,126.0,2394.0
18724,2025-04-08,5141,1004,2,2,840,84.0,756.0
18725,2025-06-18,5266,1022,1,4,2080,0.0,2080.0
18726,2025-01-15,5236,2004,2,16,6720,0.0,6720.0
18727,2025-01-20,5117,2009,1,6,3120,0.0,3120.0
18728,2025-01-23,5076,1018,3,16,5120,0.0,5120.0
18729,2025-03-01,5051,2025,3,23,7360,736.0,6624.0
18730,2025-02-10,5108,1007,2,9,3780,0.0,3780.0
18731,2025-05-16,5169,2007,4,17,3570,0.0,3570.0
18732,2025-02-10,5195,2019,4,4,840,42.0,798.0
18733,2025-04-02,5082,1056,3,11,3520,352.0,3168.0
18734,2025-03-13,5342,1058,1,20,10400,0.0,10400.0
18735,2025-03-23,5457,2022,2,8,3360,0.0,3360.0
18736,2025-06-30,5481,1033,3,8,2560,256.0,2304.0
18737,2025-06-20,5194,1057,3,10,3200,160.0,3040.0
18738,2025-01-16,5115,1006,4,6,1260,63.0,1197.0
18739,2025-02-18,5130,1059,1,1,520,0.0,520.0
18740,2025-04-22,5330,1052,3,20,6400,0.0,6400.0
18741,2025-06-05,5186,1007,1,16,8320,416.0,7904.0
18742,2025-06-12,5142,1057,3,3,960,0.0,960.0
18743,2025-04-22,5096,1010,1,7,3640,0.0,3640.0
18744,2025-02-23,5453,1003,2,14,5880,0.0,5880.0
18745,2025-06-27,5407,2034,4,2,420,0.0,420.0
18746,2025-05-06,5185,2034,2,21,8820,0.0,8820.0
18747,2025-05-18,5305,2019,4,14,2940,147.0,2793.0
18748,2025-01-07,5455,1042,3,12,3840,384.0,3456.0
18749,2025-06-13,5148,1025,2,6,2520,0.0,2520.0
18750,2025-04-03,5059,2028,1,11,5720,0.0,5720.0
18751,2025-04-02,5481,1054,4,21,4410,0.0,4410.0
18752,2025-06-22,5360,2001,3,23,7360,0.0,7360.0
18753,2025-02-25,5352,1050,1,11,5720,0.0,5720.0
18754,2025-06-07,5265,1025,3,14,4480,224.0,4256.0
18755,2025-06-11,5146,1029,3,19,6080,0.0,6080.0
18756,2025-06-22,5466,1001,1,21,10920,0.0,10920.0
18757,2025-01-28,5083,1008,2,20,8400,0.0,8400.0
18758,2025-06-02,5163,1028,4,22,4620,0.0,4620.0
18759,2025-02-13,5343,2036,4,2,420,0.0,420.0
18760,2025-04-09,5025,1003,2,2,840,42.0,798.0
18761,2025-03-12,5139,2034,2,10,4200,420.0,3780.0
18762,2025-01-25,5442,1050,1,1,520,26.0,494.0
18763,2025-05-21,5392,1037,1,12,6240,0.0,6240.0
18764,2025-04-08,5173,1057,2,21,8820,882.0,7938.0
18765,2025-01-04,5439,2013,1,7,3640,0.0,3640.0
18766,2025-04-07,5248,2009,3,4,1280,128.0,1152.0
18767,2025-01-13,5034,1028,2,2,840,84.0,756.0
18768,2025-02-12,5149,1023,1,22,11440,0.0,11440.0
18769,2025-04-10,5331,1001,2,15,6300,0.0,6300.0
18770,2025-05-18,5209,2004,4,4,840,84.0,756.0
18771,2025-06-17,5220,2001,1,23,11960,0.0,11960.0
18772,2025-03-27,5080,1034,3,19,6080,0.0,6080.0
18773,2025-06-27,5105,1001,2,2,840,84.0,756.0
18774,2025-02-11,5245,1053,1,4,2080,104.0,1976.0
18775,2025-06-08,5172,2001,1,14,7280,0.0,7280.0
18776,2025-02-10,5171,2034,1,5,2600,0.0,2600.0
18777,2025-04-30,5381,1018,4,19,3990,199.5,3790.5
18778,2025-01-24,5472,2032,2,3,1260,0.0,1260.0
18779,2025-02-05,5487,2022,2,11,4620,462.0,4158.0
18780,2025-02-09,5049,1005,1,19,9880,0.0,9880.0
18781,2025-05-26,5178,1060,2,12,5040,0.0,5040.0
18782,2025-04-27,5112,1059,2,8,3360,0.0,3360.0
18783,2025-03-12,5281,2030,1,1,520,0.0,520.0
18784,2025-06-20,5133,2013,3,22,7040,0.0,7040.0
18785,2025-03-09,5343,1060,4,11,2310,0.0,2310.0
18786,2025-01-20,5096,1029,3,17,5440,0.0,5440.0
18787,2025-03-09,5336,2001,1,25,13000,1300.0,11700.0
18788,2025-05-30,5332,1040,4,5,1050,0.0,1050.0
18789,2025-01-04,5090,2039,2,2,840,42.0,798.0
18790,2025-05-31,5498,1035,1,11,5720,286.0,5434.0
18791,2025-04-12,5414,2021,3,7,2240,224.0,2016.0
18792,2025-03-18,5248,2033,1,15,7800,0.0,7800.0
18793,2025-01-23,5346,1043,1,15,7800,780.0,7020.0
18794,2025-03-08,5353,2001,2,18,7560,0.0,7560.0
18795,2025-06-23,5455,1018,4,5,1050,0.0,1050.0
18796,2025-05-10,5115,1043,1,5,2600,0.0,2600.0
18797,2025-02-16,5177,2028,4,8,1680,84.0,1596.0
18798,2025-06-09,5439,2019,1,10,5200,0.0,5200.0
18799,2025-04-28,5341,1011,3,20,6400,640.0,5760.0
18800,2025-05-28,5128,1046,4,15,3150,315.0,2835.0
18801,2025-05-10,5217,1060,2,3,1260,63.0,1197.0
18802,2025-03-23,5124,1030,3,12,3840,0.0,3840.0
18803,2025-02-02,5089,2001,4,7,1470,0.0,1470.0
18804,2025-02-12,5066,2011,2,3,1260,0.0,1260.0
18805,2025-02-19,5351,1059,2,7,2940,147.0,2793.0
18806,2025-05-16,5373,1001,4,6,1260,0.0,1260.0
18807,2025-06-09,5177,1043,4,18,3780,0.0,3780.0
18808,2025-05-29,5484,2034,1,8,4160,0.0,4160.0
18809,2025-01-03,5497,2035,1,12,6240,312.0,5928.0
18810,2025-06-16,5171,1028,3,19,6080,0.0,6080.0
18811,2025-02-05,5212,2016,3,17,5440,0.0,5440.0
18812,2025-02-11,5313,1013,2,19,7980,798.0,7182.0
18813,2025-04-03,5357,1046,3,18,5760,0.0,5760.0
18814,2025-06-23,5255,1007,2,4,1680,168.0,1512.0
18815,2025-04-22,5349,2003,3,9,2880,0.0,2880.0
18816,2025-06-07,5468,1014,4,21,4410,0.0,4410.0
18817,2025-04-29,5241,1058,4,9,1890,94.5,1795.5
18818,2025-05-11,5007,2025,1,5,2600,260.0,2340.0
18819,2025-02-01,5232,1053,3,15,4800,0.0,4800.0
18820,2025-04-06,5201,1044,4,16,3360,0.0,3360.0
18821,2025-05-25,5161,1007,4,16,3360,0.0,3360.0
18822,2025-02-21,5190,1036,3,5,1600,0.0,1600.0
18823,2025-01-20,5327,2003,4,15,3150,0.0,3150.0
18824,2025-03-21,5112,1039,3,15,4800,240.0,4560.0
18825,2025-06-29,5025,1025,4,11,2310,115.5,2194.5
18826,2025-05-08,5431,2019,1,17,8840,442.0,8398.0
18827,2025-02-28,5044,1055,3,13,4160,0.0,4160.0
18828,2025-04-25,5405,1047,4,20,4200,0.0,4200.0
18829,2025-04-04,5446,2018,2,1,420,42.0,378.0
18830,2025-04-10,5343,2016,4,9,1890,0.0,1890.0
18831,2025-06-10,5115,1058,3,13,4160,208.0,3952.0
18832,2025-03-25,5255,1025,2,17,7140,0.0,7140.0
18833,2025-05-30,5261,1027,2,4,1680,0.0,1680.0
18834,2025-06-12,5320,2032,1,13,6760,676.0,6084.0
18835,2025-02-23,5172,1049,3,20,6400,0.0,6400.0
18836,2025-02-23,5177,1015,3,13,4160,0.0,4160.0
18837,2025-01-19,5097,1032,2,11,4620,0.0,4620.0
18838,2025-02-20,5166,2003,3,13,4160,0.0,4160.0
18839,2025-03-08,5434,1002,3,4,1280,0.0,1280.0
18840,2025-05-26,5143,1024,1,17,8840,884.0,7956.0
18841,2025-04-23,5144,2011,1,21,10920,546.0,10374.0
18842,2025-06-19,5143,2030,2,20,8400,840.0,7560.0
18843,2025-04-07,5349,2013,2,1,420,42.0,378.0
18844,2025-03-17,5207,1029,1,9,4680,0.0,4680.0
18845,2025-04-12,5301,2035,1,12,6240,624.0,5616.0
18846,2025-02-19,5430,2008,1,3,1560,156.0,1404.0
18847,2025-03-02,5395,1008,3,23,7360,0.0,7360.0
18848,2025-06-23,5120,2002,3,23,7360,736.0,6624.0
18849,2025-05-27,5484,1056,1,10,5200,260.0,4940.0
18850,2025-03-20,5149,2031,3,2,640,0.0,640.0
18851,2025-04-05,5266,1042,2,11,4620,0.0,4620.0
18852,2025-01-18,5480,1057,1,10,5200,0.0,5200.0
18853,2025-05-15,5267,1025,2,10,4200,420.0,3780.0
18854,2025-01-16,5278,1015,4,2,420,21.0,399.0
18855,2025-05-30,5127,2035,3,22,7040,704.0,6336.0
18856,2025-06-16,5152,1024,1,5,2600,0.0,2600.0
18857,2025-02-10,5198,2033,1,18,9360,0.0,9360.0
18858,2025-02-25,5380,2002,2,8,3360,0.0,3360.0
18859,2025-04-14,5222,2008,1,15,7800,0.0,7800.0
18860,2025-02-28,5474,2018,1,3,1560,0.0,1560.0
18861,2025-02-03,5085,2035,4,2,420,42.0,378.0
18862,2025-06-01,5407,1010,3,7,2240,0.0,2240.0
18863,2025-06-16,5111,1058,2,23,9660,966.0,8694.0
18864,2025-01-23,5080,2037,1,14,7280,364.0,6916.0
18865,2025-06-17,5377,2006,3,4,1280,64.0,1216.0
18866,2025-02-12,5269,1056,2,2,840,84.0,756.0
18867,2025-03-22,5049,1045,4,9,1890,189.0,1701.0
18868,2025-01-23,5455,2020,1,4,2080,0.0,2080.0
18869,2025-01-22,5275,1019,1,11,5720,0.0,5720.0
18870,2025-06-03,5022,1052,1,5,2600,130.0,2470.0
18871,2025-02-13,5144,1042,4,9,1890,0.0,1890.0
18872,2025-04-24,5427,1031,4,4,840,0.0,840.0
18873,2025-04-19,5237,1003,1,7,3640,364.0,3276.0
18874,2025-01-18,5196,2027,2,24,10080,0.0,10080.0
18875,2025-03-08,5458,1013,4,14,2940,294.0,2646.0
18876,2025-05-20,5167,1053,4,4,840,0.0,840.0
18877,2025-05-23,5485,1031,2,13,5460,0.0,5460.0
18878,2025-04-08,5163,2006,3,17,5440,0.0,5440.0
18879,2025-06-08,5138,1002,3,24,7680,0.0,7680.0
18880,2025-06-26,5227,1029,1,4,2080,0.0,2080.0
18881,2025-04-07,5407,1017,1,10,5200,0.0,5200.0
18882,2025-04-06,5123,1050,1,20,10400,520.0,9880.0
18883,2025-06-15,5411,2031,4,23,4830,0.0,4830.0
18884,2025-06-14,5066,2002,2,24,10080,1008.0,9072.0
18885,2025-02-13,5132,2007,1,11,5720,0.0,5720.0
18886,2025-06-29,5024,1050,4,24,5040,0.0,5040.0
18887,2025-02-21,5011,1012,3,13,4160,0.0,4160.0
18888,2025-03-20,5016,2010,4,16,3360,0.0,3360.0
18889,2025-05-06,5158,1007,3,18,5760,288.0,5472.0
18890,2025-06-11,5285,1055,2,8,3360,336.0,3024.0
18891,2025-05-07,5216,2007,1,17,8840,0.0,8840.0
18892,2025-01-13,5392,1048,4,22,4620,231.0,4389.0
18893,2025-03-11,5300,1039,1,1,520,26.0,494.0
18894,2025-03-07,5289,1038,2,4,1680,0.0,1680.0
18895,2025-04-11,5282,1051,2,21,8820,0.0,8820.0
18896,2025-05-14,5493,1020,3,8,2560,0.0,2560.0
18897,2025-05-03,5120,1033,4,9,1890,0.0,1890.0
18898,2025-03-13,5292,1021,2,21,8820,0.0,8820.0
18899,2025-06-19,5288,1050,4,12,2520,0.0,2520.0
18900,2025-01-28,5496,2035,3,8,2560,128.0,2432.0
18901,2025-03-10,5007,1003,3,18,5760,576.0,5184.0
18902,2025-01-19,5175,1005,1,13,6760,0.0,6760.0
18903,2025-03-28,5072,1047,1,21,10920,1092.0,9828.0
18904,2025-03-05,5108,2025,1,16,8320,0.0,8320.0
18905,2025-03-17,5338,1048,1,23,11960,1196.0,10764.0
18906,2025-02-24,5241,1038,4,19,3990,199.5,3790.5
18907,2025-04-07,5450,1059,1,16,8320,0.0,8320.0
18908,2025-05-26,5022,2016,2,20,8400,0.0,8400.0
18909,2025-02-16,5041,2005,4,23,4830,0.0,4830.0
18910,2025-01-15,5074,1046,4,18,3780,189.0,3591.0
18911,2025-01-17,5498,1005,1,3,1560,156.0,1404.0
18912,2025-01-17,5326,2037,1,23,11960,598.0,11362.0
18913,2025-04-16,5238,1051,4,25,5250,262.5,4987.5
18914,2025-05-09,5188,1001,3,4,1280,0.0,1280.0
18915,2025-01-25,5193,2028,4,21,4410,0.0,4410.0
18916,2025-05-18,5190,1054,4,3,630,0.0,630.0
18917,2025-02-09,5451,2020,3,21,6720,336.0,6384.0
18918,2025-03-08,5412,1028,3,14,4480,0.0,4480.0
18919,2025-01-29,5464,1045,1,8,4160,208.0,3952.0
18920,2025-06-24,5117,1001,3,13,4160,0.0,4160.0
18921,2025-05-26,5311,2009,4,12,2520,0.0,2520.0
18922,2025-05-03,5011,1040,4,15,3150,0.0,3150.0
18923,2025-01-09,5322,1028,3,20,6400,640.0,5760.0
18924,2025-01-11,5405,1057,4,15,3150,315.0,2835.0
18925,2025-03-25,5461,2014,2,12,5040,0.0,5040.0
18926,2025-04-17,5022,2039,4,4,840,0.0,840.0
18927,2025-02-15,5011,1057,3,21,6720,0.0,6720.0
18928,2025-02-18,5246,2030,2,7,2940,0.0,2940.0
18929,2025-06-26,5007,1001,3,19,6080,608.0,5472.0
18930,2025-02-24,5279,1017,2,6,2520,126.0,2394.0
18931,2025-04-13,5034,2025,3,3,960,0.0,960.0
18932,2025-01-24,5253,2020,3,2,640,0.0,640.0
18933,2025-01-20,5163,2018,4,1,210,0.0,210.0
18934,2025-01-18,5053,1016,2,12,5040,504.0,4536.0
18935,2025-05-08,5131,1058,2,18,7560,0.0,7560.0
18936,2025-06-13,5486,1002,4,2,420,0.0,420.0
18937,2025-01-18,5265,1021,2,15,6300,0.0,6300.0
18938,2025-04-10,5187,2018,4,11,2310,231.0,2079.0
18939,2025-02-28,5241,2025,4,10,2100,0.0,2100.0
18940,2025-05-04,5312,2040,1,14,7280,0.0,7280.0
18941,2025-02-03,5430,1049,3,21,6720,336.0,6384.0
18942,2025-01-21,5242,2010,1,15,7800,780.0,7020.0
18943,2025-05-30,5225,2011,3,2,640,32.0,608.0
18944,2025-01-14,5326,2014,4,16,3360,168.0,3192.0
18945,2025-01-18,5269,1012,2,24,10080,0.0,10080.0
18946,2025-02-01,5496,2013,1,3,1560,78.0,1482.0
18947,2025-04-05,5257,1005,2,23,9660,0.0,9660.0
18948,2025-05-10,5204,1024,2,19,7980,0.0,7980.0
